1665,6036,9320,13265,4286,3919,5805,17519,93,61
1116,3948,11741,3238,3869,2825,1694,5378,90,70
1573,5333,5275,2826,2206,9247,1529,9640,96,80
2198,3083,15283,3165,6544,2361,3287,1483,100,91
1211,6051,8745,9892,3176,5859,1140,10568,100,88
1460,4440,2285,1805,2528,8479,4902,19777,97,81
2202,7542,2566,4136,3459,8089,1455,9962,100,77
1194,6230,8832,488415,1774,16477,2916,49521,87,66
2081,5681,2285,3525,2702,21147,6029,10566,87,74
1059,3078,8152,6973,2248,8598,4645,7674,81,77
1624,7077,29500,2647,2881,19127,1020,6504,80,88
1405,5977,4697,1284,1766,19638,3657,3573,78,94
2623,4083,9589,725714,7510,49874,7265,134087,69,87
1199,5763,4199,4958,2116,11035,7168,7264,80,91
1347,2795,4369,7997,3678,8666,4451,10778,88,80
1652,3359,4617,3882,3004,9661,6324,3863,96,74
1088,9708,14090,85582,9365,31258,12376,138067,97,70
1486,2725,7522,559967,2665,17966,3938,14181,94,74
1695,7021,1409,4095,2079,602,3122,7649,97,64
1930,2588,10493,4055,4181,5843,1121,16505,94,61
721,2088,2139,73728,1129,5615,1393,20478,93,63
3889,2963,1616,2764,2303,4817,4678,5200,100,57
3332,6177,3875,22725,4476,3055,3044,13493,100,63
1154,4408,7422,509442,4552,14115,1545,49670,96,57
436,1239,10481,39809,1430,16110,3209,34076,91,61
3654,9091,4809,1347,1240,7166,3052,5252,83,66
2831,5146,13583,1360,3104,549,2263,8415,78,75
2763,5492,2402,7644,3015,15214,940,8620,83,83
1537,12186,3633,2740,4837,9685,8561,9516,100,83
143,214,871,121256,661,1599,1371,7059,100,74
189,2180,1523,3782,504,992,887,2738,96,69
2249,8236,11889,5498,2445,3587,2670,14242,83,77
1865,1566,21902,89367,10678,3587,18411,54041,88,77
1558,1364,7697,2646,1633,2235,3148,2542,91,81
3540,4764,5086,2067,3909,7539,2990,6224,100,77
1479,6352,1919,5719,3132,10287,3937,4512,100,78
590,6899,6876,6851,3814,5437,3673,9376,100,83
3193,11365,11343,430605,7242,11138,21837,304581,97,61
1159,5081,8803,4963,5588,3225,7497,10473,100,41
1831,3683,4964,9780,3274,1608,3749,4245,100,51
1762,6351,8349,11169,2214,3187,2286,7185,100,64
1081,5290,1589,6061,2721,4561,5684,15546,100,60
1948,3702,2244,4462,3163,2655,5123,4778,100,64
1957,6147,4857,11095,3253,11441,3394,4980,100,67
2176,5501,13137,5707,1486,3241,3047,15610,100,75
2064,10322,3774,2985,2441,1611,4197,11520,100,67
1281,2863,3989,93571,9122,32414,9806,32305,91,74
1576,6052,3953,6420,3335,5008,5811,6569,94,66
2458,6178,511,4278,3243,6331,4567,7238,100,61
1058,2700,1749,48465,1431,599,1836,18659,100,54
2707,4666,4894,3853,5708,14901,3289,15703,100,63
1234,4072,8598,5627,1929,10705,3628,3512,94,74
1292,2797,10332,6522,5931,15600,4183,10423,100,90
1856,2639,6894,1772,2395,4514,8637,5998,100,83
2152,2460,6315,2091,4524,9025,4430,18094,100,81
556,1768,1807,225656,787,9093,4489,16336,90,70
1479,2682,1474,7749,2832,10037,1439,6413,90,69
928,4927,20211,920,3389,1180,2120,8177,88,77
1788,2978,4587,8637,4618,2018,4687,9093,94,74
1818,2739,6591,7043,4400,1754,3819,6150,100,75
1600,3364,9523,7317,3166,12333,2433,3655,100,80
1245,1023,2353,9581,5113,1936,3249,5712,100,67
1537,2939,3846,3090,2102,13316,2117,3136,100,81
1367,2145,4449,733,4288,12728,2694,2545,100,90
1725,5639,7754,6402,2906,445,3373,5999,97,90
1322,1846,14299,6640,2760,4924,4718,12499,96,83
1196,2033,17475,28999,4402,31992,4745,31574,84,81
607,464,1579,108285,1201,7154,2057,6316,81,81
3640,3612,8598,7663,3335,11520,4373,4457,78,88
799,2819,4647,4256,2425,6457,4563,9883,81,84
4507,2988,8404,18859,4288,9441,6234,8861,90,81
1839,2735,5523,122309,4895,27924,3853,16677,61,38
988,2243,13099,14296,4369,2055,5799,4857,84,50
2086,1534,8879,7717,3191,3031,3875,5427,87,70
2267,5573,2171,5671,3528,6223,6052,6633,100,80
2887,4013,6100,9595,2483,2573,6706,12085,100,70
1825,4470,6750,9766,2354,5465,5542,6931,96,69
532,547,525,60759,1377,7043,782,32833,84,60
1330,2944,7389,33862,5689,8399,4233,6071,87,63
556,419,3289,89558,1611,6354,1751,38233,77,60
1546,2153,6923,892519,5964,69374,5423,854565,51,44
110,355,1546,110685,619,249,745,14517,26,27
221,291,1967,83012,847,3536,1658,61127,17,20
